student_id,assignment_name,assigned_date,due_date,submitted,submission_date,status,grade,feedback
627,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-26,Late,B,Good work
627,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-21,Late,B,Good work
627,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
628,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-05,Late,B,Good work
628,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-17,Late,A,Good work
628,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,C,Needs improvement
628,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
628,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,B,Good work
628,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,B,Good work
628,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,A,Good work
628,Case Study,2025-11-15,2025-11-30,Yes,2025-12-01,Late,B,Good work
629,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,C,Needs improvement
629,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,A,Good work
629,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,C,Needs improvement
629,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,D,Needs improvement
629,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
629,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,C,Needs improvement
629,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,B,Good work
629,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
630,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,A,Good work
630,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-16,Late,A,Good work
630,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
630,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,B,Good work
630,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,D,Needs improvement
630,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,B,Good work
630,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-22,Late,C,Needs improvement
630,Case Study,2025-11-15,2025-11-30,Yes,2025-12-07,Late,A,Good work
631,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,C,Needs improvement
631,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
631,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-07,Late,C,Needs improvement
631,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,B,Good work
631,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-11,Late,A,Good work
631,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-27,Late,A,Good work
631,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
631,Case Study,2025-11-15,2025-11-30,Yes,2025-12-02,Late,B,Good work
632,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-06,Late,C,Needs improvement
632,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,D,Needs improvement
632,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,D,Needs improvement
632,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,B,Good work
632,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,B,Good work
632,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,A,Good work
632,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
632,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
633,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
633,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,D,Needs improvement
633,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,B,Good work
633,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-26,Late,B,Good work
633,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
633,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,B,Good work
633,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
633,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
634,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
634,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,C,Needs improvement
634,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,C,Needs improvement
634,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-29,Late,B,Good work
634,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,A,Good work
634,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,B,Good work
634,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
634,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,B,Good work
635,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-02,Late,D,Needs improvement
635,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-21,Late,B,Good work
635,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,D,Needs improvement
635,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
635,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
635,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,B,Good work
635,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,B,Good work
635,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
636,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-02,Late,A,Good work
636,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,D,Needs improvement
636,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-11,Late,C,Needs improvement
636,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,D,Needs improvement
636,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
636,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,B,Good work
636,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
636,Case Study,2025-11-15,2025-11-30,Yes,2025-12-05,Late,B,Good work
637,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,A,Good work
637,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,A,Good work
637,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,D,Needs improvement
637,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
637,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,B,Good work
637,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,A,Good work
637,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
637,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
638,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
638,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
638,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
638,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,C,Needs improvement
638,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
638,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,B,Good work
638,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,D,Needs improvement
638,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
639,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-07,Late,C,Needs improvement
639,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-17,Late,B,Good work
639,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
639,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,A,Good work
639,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-11,Late,B,Good work
639,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
639,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,B,Good work
639,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,C,Needs improvement
640,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
640,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,A,Good work
640,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
640,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
640,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-11,Late,C,Needs improvement
640,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
640,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,A,Good work
640,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
641,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-07,Late,B,Good work
641,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,B,Good work
641,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,A,Good work
641,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,B,Good work
641,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,C,Needs improvement
641,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,A,Good work
641,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
641,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,D,Needs improvement
642,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,C,Needs improvement
642,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
642,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
642,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,C,Needs improvement
642,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
642,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
642,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,A,Good work
642,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,A,Good work
643,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,A,Good work
643,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-21,Late,C,Needs improvement
643,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,A,Good work
643,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-30,Late,D,Needs improvement
643,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
643,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,B,Good work
643,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,C,Needs improvement
643,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,B,Good work
644,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,A,Good work
644,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,B,Good work
644,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,B,Good work
644,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,C,Needs improvement
644,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,D,Needs improvement
644,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,C,Needs improvement
644,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-22,Late,C,Needs improvement
644,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,B,Good work
645,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,C,Needs improvement
645,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,C,Needs improvement
645,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,A,Good work
645,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
645,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,A,Good work
645,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,C,Needs improvement
645,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-19,Late,A,Good work
645,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,A,Good work
646,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
646,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,B,Good work
646,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
646,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,B,Good work
646,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,C,Needs improvement
646,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,B,Good work
646,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
646,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,D,Needs improvement
647,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-04,Late,C,Needs improvement
647,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,A,Good work
647,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
647,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,B,Good work
647,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
647,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-25,Late,B,Good work
647,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
647,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
648,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,D,Needs improvement
648,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
648,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
648,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
648,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,B,Good work
648,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
648,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
648,Case Study,2025-11-15,2025-11-30,Yes,2025-12-03,Late,B,Good work
649,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
649,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,B,Good work
649,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-11,Late,B,Good work
649,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-29,Late,B,Good work
649,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,D,Needs improvement
649,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,B,Good work
649,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,B,Good work
649,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
650,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,C,Needs improvement
650,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,A,Good work
650,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-07,Late,C,Needs improvement
650,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,A,Good work
650,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-15,Late,A,Good work
650,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,D,Needs improvement
650,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,C,Needs improvement
650,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
651,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,A,Good work
651,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
651,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,A,Good work
651,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,B,Good work
651,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,A,Good work
651,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
651,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-22,Late,C,Needs improvement
651,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,A,Good work
652,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
652,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-17,Late,A,Good work
652,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,A,Good work
652,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,A,Good work
652,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
652,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,B,Good work
652,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,B,Good work
652,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,A,Good work
653,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
653,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,C,Needs improvement
653,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,B,Good work
653,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,B,Good work
653,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
653,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,A,Good work
653,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,C,Needs improvement
653,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
654,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-07,Late,C,Needs improvement
654,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
654,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,B,Good work
654,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,A,Good work
654,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,B,Good work
654,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,B,Good work
654,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,B,Good work
654,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
655,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
655,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,D,Needs improvement
655,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-10,Late,C,Needs improvement
655,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-29,Late,C,Needs improvement
655,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,B,Good work
655,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,B,Good work
655,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,A,Good work
655,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
656,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-03,Late,B,Good work
656,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
656,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-07,Late,C,Needs improvement
656,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,C,Needs improvement
656,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
656,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,B,Good work
656,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,D,Needs improvement
656,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
657,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-02,Late,B,Good work
657,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-16,Late,B,Good work
657,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,A,Good work
657,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
657,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,A,Good work
657,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,A,Good work
657,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,A,Good work
657,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,A,Good work
658,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
658,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
658,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,A,Good work
658,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,D,Needs improvement
658,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,B,Good work
658,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-22,Late,B,Good work
658,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-19,Late,B,Good work
658,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,C,Needs improvement
659,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,A,Good work
659,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,A,Good work
659,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,B,Good work
659,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,A,Good work
659,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,A,Good work
659,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-27,Late,B,Good work
659,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,A,Good work
659,Case Study,2025-11-15,2025-11-30,Yes,2025-12-01,Late,B,Good work
660,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,A,Good work
660,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,B,Good work
660,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-09,Late,B,Good work
660,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,B,Good work
660,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,A,Good work
660,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,A,Good work
660,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,B,Good work
660,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
661,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-05,Late,C,Needs improvement
661,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,B,Good work
661,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,A,Good work
